"V1" "V2" "V3"
"78" 0.940809096350999 -1.09968371430567 2.82393870989016
"79" 1.21923239987257 -1.29655872026614 2.6270637039297
"80" 0.717165395269832 -1.36971560164986 2.55269063308535
"81" 0.836489666702404 -1.45409060313997 2.46831563159523
"82" 1.14559780942658 -0.921087376410104 2.99120732360516
"83" 1.46379585253116 -1.14608737044964 2.76620732956562
"84" 1.20492763304743 -0.902967608827924 3.00074262108264
"85" 1.483350936569 -1.09984261478839 2.80386761512217
"86" 1.26912230934121 -0.87810576454527 3.01041575268633
"87" 1.50777085220635 -1.0468557675255 2.8416657497061
"88" 1.12346890164388 -0.952061216048972 2.93463618557908
"89" 1.40189220516545 -1.14893622200944 2.73776117961861
"90" 1.04740190066649 -1.03296252405536 2.85171250319374
"91" 1.28605044353164 -1.2017125270356 2.68296250021351
"92" 0.71262928274693 -1.42738043153078 2.4351904281357
"93" 1.1081211794422 -0.97636619939538 2.88098620607587
"94" 1.34676972230734 -1.14511620237561 2.71223620309564
"95" 1.10113212560432 -1.01137303272576 2.83579703132004
"96" 1.29006258116549 -1.14496703902573 2.70220302502007
"97" 0.724621852389341 -1.18557775629149 2.66034779561148
"98" 1.04281989549392 -1.41057775033103 2.43534780157195
"99" 0.670199354928013 -1.25027600913703 2.59183103829086
"100" 0.948622658449585 -1.4471510150975 2.39495603233039
"101" 1.09711999323881 -1.04408386262909 2.79252184095637
"102" 1.23633235095931 -1.14252186479822 2.69408383878723
"103" 0.995730781086091 -1.07786327394623 2.75322726163048
"104" 1.18466123664727 -1.21145728024621 2.61963325533051
"105" 0.889299883889153 -1.11411154716125 2.70927150993458
"106" 1.1279484267543 -1.28286155014149 2.54052150695435
"107" 0.614539436531116 -1.30658623125273 2.51317624296862
"108" 0.853187979396261 -1.47533623423296 2.34442623998839
"109" 1.16672617209906 -1.08418835484209 2.73418833100023
"110" 1.38765753645192 -0.879372800982069 2.93850891227133
"111" 1.45602910767874 -0.927718802636933 2.89016291061647
"112" 1.15874365118733 -1.03857731270512 2.7757263016971
"113" 1.22834983004758 -1.08779631378969 2.72650730061253
"114" 1.15189252027703 -0.99208853823733 2.81798656714749
"115" 1.29110487799753 -1.09052654040646 2.71954856497836
"116" 1.05887188890004 -1.10177272423384 2.69768171250102
"117" 1.12847806776029 -1.15099172531841 2.64846271141646
"118" 1.15170438201363 -0.94893392358404 2.84487789307218
"119" 1.34063483757481 -1.08252792988401 2.71128388677221
"120" 1.31786245278246 -0.831502158835361 2.96068312664313
"121" 1.50555830071021 -0.964223165705631 2.82796211977286
"122" 1.21924299980497 -1.03392949556812 2.75819948172077
"123" 0.759414960918903 -1.15817142666691 2.62589637578838
"124" 1.03783826444048 -1.35504643262737 2.42902136982792
"125" 0.949108437757166 -1.12028999401225 2.65940802318944
"126" 1.08832079547766 -1.21872799618138 2.5609700210203
"127" 1.15375079063294 -0.903583909139431 2.87273393081168
"128" 1.39239933349808 -1.07233391211966 2.70398392783145
"129" 1.16627012212475 -0.864866917233674 2.90797195325395
"130" 1.44469342564632 -1.06174192319414 2.71109694729349
"131" 1.1880100987894 -0.817826917321156 2.9479268993444
"132" 1.50620814189398 -1.04282691136069 2.72292690530486
"133" 1.02254003317566 -1.15852367866177 2.60461366164822
"134" 1.20572381599176 -0.979236894519722 2.78282586974064
"135" 1.27532999485201 -1.02845589560429 2.73360686865607
"136" 1.19305321682646 -0.923703847888467 2.80781189209556
"137" 1.33226557454696 -1.0221418500576 2.70937388992643
"138" 0.621483203580271 -1.19833305277386 2.52724301614323
"139" 0.939681246684848 -1.42333304681339 2.30224302210369
"140" 1.24441248660638 -0.78340652829324 2.93702155595933
"141" 1.52283579012795 -0.980281534253705 2.74014654999887
"142" 1.25870661135227 -0.967218387522385 2.74729834834544
"143" 1.44514951776749 -0.834280276772829 2.87803032445655
"144" 0.828875496075767 -1.13698424297566 2.5748172243237
"145" 1.01670145132487 -1.26979724961514 2.44200421768422
"146" 0.89732702250839 -1.16007326101518 2.52596130897856
"147" 0.965828701056563 -1.20851126243925 2.47752330755449
"148" 1.36577314624502 -0.78225402639709 2.90363893018566
"149" 1.50004565097567 -0.87719902501903 2.80869393156372
"150" 1.30407460651759 -0.741809336984724 2.92354933782873
"151" 1.54272314938274 -0.910559339964956 2.75479933484849
"152" 1.17771464575926 -0.816967635276817 2.82000766587546
"153" 1.41636318862441 -0.985717638257049 2.65125766289523
"154" 0.707969474492005 -1.14632756328186 2.48504760181507
"155" 0.94661801735715 -1.31507756626209 2.31629759883484
"156" 0.76913773837654 -1.16719747111139 2.44555249586639
"157" 0.903933506768158 -1.26251247301636 2.35023749396143
"158" 1.19763732407311 -0.759213099504591 2.84667805793393
"159" 1.47606062759468 -0.956088105465056 2.64980305197346
"160" 0.561873393176411 -1.32111756525166 2.28447654119856
"161" 0.681197664608984 -1.40549256674177 2.20010153970844
"162" 1.20155046929652 -0.818252507609482 2.78294349090492
"163" 1.38924631722427 -0.950973514479752 2.65022248403465
"164" 0.848528171141336 -1.19428336598405 2.39428341366776
"165" 1.25218289823462 -0.853234306203992 2.72078034676877
"166" 1.32055446946144 -0.901580307858855 2.6724343451139
"167" 1.21644286855703 -0.69587017607391 2.86618016671837
"168" 1.53464091166161 -0.920870170113446 2.64118017267883
"169" 0.520286344375795 -1.21489452888456 2.34444054533925
"170" 0.798709647897368 -1.41176953484502 2.14756553937879
"171" 0.572484246879022 -1.14617225963 2.34953725773219
"172" 0.850907550400594 -1.34304726559046 2.15266225177172
"173" 1.20836771150645 -0.706175999432238 2.75256601133886
"174" 1.44701625437159 -0.874926002412471 2.58381600835863
"175" 0.689998295362983 -1.15244793600685 2.29700288630373
"176" 0.809322566795555 -1.23682293749696 2.21262788481361
"177" 1.25103804494927 -0.73954138077297 2.69866634822883
"178" 1.38531054967992 -0.834486379394911 2.60372134960689
"179" 1.30593426245115 -0.782460069414526 2.62933001494065
"180" 0.506714152998044 -1.33046790945816 2.04706993687439
"181" 0.45382747615974 -1.2677466942451 2.10126366452194
"182" 0.589385501916814 -1.36360069350219 2.00540966526485
"183" 1.39133517298839 -0.613896336672952 2.75029141110008
"184" 1.51065944442096 -0.698271338163068 2.66591640960996
"185" 0.413607960884401 -1.22004453799906 2.14247453174773
"186" 0.652256503749546 -1.38879454097929 1.97372452876749
"187" 0.423503935547638 -1.17283219058827 2.17142920155839
"188" 0.706114718129586 -1.3726681913884 1.97159320075825
"189" 0.431514755433967 -1.13461450680345 2.19486851438135
"190" 0.749712798538544 -1.35961450084299 1.96986852034181
"191" 0.475112835842924 -1.12155356700009 2.19313658470696
"192" 0.757723618424873 -1.32138956780022 1.99330058390683
"193" 1.274803904718 -0.55714558120427 2.75374056454358
"194" 1.55322720823958 -0.754020587164735 2.55686555858312
"195" 0.52897033372654 -1.10542789263607 2.19100491864563
"196" 0.767618876591685 -1.27417789561631 2.0222549156654
"197" 0.674513400974467 -1.16375401751772 2.11766001717822
"198" 1.22396292000259 -0.556446204080217 2.68114117731058
"199" 1.50238622352416 -0.753321210040682 2.48426617135011
"200" 1.2665307681149 -0.61218831280669 2.57208330521783
"201" 1.38585503954747 -0.696563314296806 2.48770830372771
"202" 0.564207569940641 -1.10582889261631 2.07248889300016
"203" 0.683531841373214 -1.19020389410643 1.98811389151005
"204" 0.596828540533429 -1.11496700398023 1.95901002041395
"205" 0.516023211722342 -1.07131474459313 1.99544977390908
"206" 0.653462145961336 -1.16849874699257 1.89826577150963
"207" 0.456518046674979 -1.03916645794149 2.02228047697779
"208" 0.695166589540123 -1.20791646092173 1.85353047399755
"209" 0.42399960355955 -1.03826340949536 2.01202540016175
"210" 0.688553706861916 -1.22533140993119 1.82495739972592
"211" 1.47995320515602 -0.478214049728903 2.57118394413808
"212" 0.371462281948553 -1.0453363352182 2.00104933909202
"213" 0.675791145907347 -1.26052933863426 1.78585633567596
"214" 0.339086674502728 -1.06543635943105 1.97536334016492
"215" 0.643415538461522 -1.28062936284711 1.76017033674886
"216" 0.326324113548159 -1.10064120021727 1.93626918819812
"217" 0.590878216850525 -1.2877092006531 1.74920118776229
"218" 0.339290338611445 -1.14385321399399 1.88957820495792
"219" 0.527307198010876 -1.27680121025272 1.75663020869919
"220" 0.384111723395897 -1.19565080292858 1.83601280860938
"221" 0.452804316631112 -1.24422380142249 1.78743981011547
"222" 1.33615611325451 -0.401300970545902 2.62841107331862
"223" 1.57480465611965 -0.570050973526135 2.45966107033838
"224" 1.24254921658056 -0.389596621131507 2.59682656321487
"225" 1.56074725968513 -0.614596615171042 2.37182656917533
"226" 0.52369812122604 -1.05472740306679 1.89315838887516
"227" 0.592860235622022 -1.10363240315739 1.84425338878456
"228" 1.22848490806288 -0.434139901099342 2.508979925213
"229" 1.46713345092803 -0.602889904079574 2.34022992223276
"230" 0.45050267986811 -1.01777485147513 1.92144183949031
"231" 0.638989055159953 -1.15105484560527 1.78816184536017
"232" 1.32333619043912 -0.525984024776413 2.39746401287456
"233" 0.530330085889911 -1.03921356237309 1.7892135623731
"234" 0.451608597367968 -0.993399500617655 1.82894650823799
"235" 0.590820955088467 -1.09183750278679 1.73050850606886
"236" 0.377860184089219 -0.967231057762214 1.83910606074245
"237" 0.616508726954364 -1.13598106074245 1.67035605776221
"238" 0.418359733562777 -1.10319992941019 1.69484993856547
"239" 0.331045477275334 -0.955814384264115 1.82929538969434
"240" 0.617644342177353 -1.1584703851167 1.62663938884175
"241" 0.314054396766653 -0.958832666229729 1.82484866673899
"242" 0.612365786576152 -1.16977067286921 1.61391066009951
"243" 0.24218407339933 -0.807179318695663 1.96467931750357
"244" 0.818476098380492 -1.21467931750357 1.55717931869566
"245" 0.511686490671389 -0.821653261732843 1.94840924437025
"246" 0.796736796065421 -1.02321426565626 1.74684824044683
"247" 0.7780932008469 -0.833634246218026 1.934024203646
"248" 0.26516506401838 -0.96635824809055 1.79135826597194
"249" 0.583363107122956 -1.19135824213009 1.56635827193241
"250" 0.133308732745745 -0.87365815254644 1.86843115302518
"251" 0.703410734379809 -1.27678114386991 1.46530816170171
"252" 0.236162342418336 -0.987945762860051 1.74380576370882
"253" 0.534473732227835 -1.19888376949953 1.53286775706934
"254" 0.229036838158402 -1.0045745204037 1.72583353322204
"255" 0.510007138955761 -1.20325052540954 1.5271575282162
"256" 0.320684243551386 -1.13221638219331 1.58573238866303
"257" 0.496137907126417 -0.606585512199967 2.10572046999034
"258" 1.06004849456738 -1.00533051256236 1.70697546962795
"259" 0.232019402040124 -1.02173537498681 1.68736036604612
"260" 0.470667944905268 -1.19048537796705 1.51861036306589
"261" 0.257707194979445 -1.06587891804131 1.62720793264064
"262" 0.396919552699944 -1.16431692021044 1.5287699304715
"263" 0.318198043104577 -1.11850287335617 1.56850286143524
"264" 0.0549973383281687 -0.706107993877992 1.96998002127515
"265" 0.893692481124519 -1.29915501669751 1.37693299845563
"266" 0.0437939473506999 -0.909244199150799 1.75434221779704
"267" 0.597574539752072 -1.30082621132731 1.36276020562053
"268" 0.237128242819084 -0.57329743443143 2.08833741484296
"269" 1.07129504391773 -1.16314243612897 1.49849241314542
"270" 0.772533926161192 -0.590477636174431 2.07020958335804
"271" 1.0463284941919 -0.784079631880989 1.87660758765148
"272" -0.0415913109006719 -0.759775386258438 1.86376039783604
"273" 0.780635288014835 -1.34117739002354 1.28235839407094
"274" -0.0247487558861424 -0.537112018406646 2.07211204463269
"275" 1.08540892766596 -1.32211204463269 1.28711201840665
"276" 1.0407692195062 -0.567793155049635 2.03966310057576
"277" 1.27725048185886 -0.308719499422017 2.28377445639462
"278" 1.39657475329143 -0.393094500912133 2.1993994549045
"279" 1.23716466165535 -0.223595662787121 2.36696071810977
"280" 1.51558796517692 -0.420470668747586 2.1700857121493
"281" 1.29142805476355 -0.183896337948088 2.40400141974473
"282" 1.56985135828512 -0.380771343908552 2.20712641378427
"283" 1.41044118235535 -0.211272565388186 2.37468761738489
"284" 1.52976545378792 -0.295647566878302 2.29031261589478
"285" -0.13075604564541 -0.60648869715315 1.97470568857771
"286" 0.967475512770963 -1.38305567942244 1.19813870630842
"287" 0.110951420654247 -1.01973263783702 1.55071362717399
"288" 0.375460258241312 -1.2067686305786 1.3636776344324
"289" 0.508817027857647 -0.351930293553363 2.20461425494481
"290" 1.31004539249545 -0.918484303467761 1.63806024503041
"291" 0.775134660668829 -0.353883047543212 2.20141698881213
"292" 1.30640377834356 -0.72954704328601 1.82575299306933
"293" 0.234939725563307 -0.34231978560544 2.21084475422956
"294" 1.32124667613049 -1.11045479680158 1.44270974303342
"295" -0.212711856980298 -0.649724841013017 1.85757684697157
"296" 0.85408034408307 -1.40406084050185 1.10324084748274
"297" 0.165728151840597 -1.12024936707646 1.35462436707646
"298" -0.143821294729271 -0.789277595024817 1.68056161377978
"299" 0.63023297362483 -1.33661661718439 1.1332225916202
"300" -0.197315318191329 -0.423079601862304 2.04377561006772
"301" 1.14600513764402 -1.37295060549008 1.09390460643994
"302" -0.0138211317384804 -0.291798639042711 2.16173462842259
"303" 1.32224441847529 -1.2365396497086 1.2169936177567
"304" -0.0863999647026957 -0.91721915240161 1.50815715427272
"305" 0.417855551887465 -1.27378164763324 1.15159465904109
"306" -0.28894859385335 -0.48230866593316 1.9361097018142
"307" 1.02799257096751 -1.4135266940017 1.00489167374566
"308" 0.529055860218881 -0.104918697326054 2.30046061560379
"309" 1.55248257879351 -0.828590670077672 1.57678864285218
"310" 0.267776335238145 -0.081539219890566 2.27510619786832
"311" 1.55108608511495 -0.988976246391268 1.36766917136762
"312" -0.265165042944955 -0.238065040581374 2.11306504058137
"313" 1.32582521472478 -1.36306504058137 0.988065040581375
"314" 1.19544743704475 -0.154743834507852 2.18600581504145
"315" 1.43631912080173 -0.325065835488229 2.01568381406107
"316" -0.00676347336793713 -1.0001583899404 1.32964538587584
"317" 0.232982489138734 -1.16968438579096 1.16011939002528
"318" -0.368593577778083 -0.310651047095906 2.01522110210384
"319" 1.20531304490364 -1.42357109294857 0.90230105625118
"320" -0.000311128035707317 -0.0496972347402242 2.25091715108391
"321" 1.55649752972951 -1.15052719365593 1.1500871921682
"322" -0.319965808371669 -0.680906973323567 1.60215695901845
"323" 0.651422112052863 -1.36778195901845 0.915281973323567
"324" -0.376686383821478 -0.528061631767045 1.74866661771942
"325" 0.863098062717037 -1.40472162112404 0.872006628362428
"326" 1.32582521472478 -0.193870866757215 2.06887086675722
"327" -0.443740650029734 -0.362357514172695 1.89693357256045
"328" 1.08510913713251 -1.44341756609073 0.815873520642422
"329" 0.963441469312591 0.055122530001557 2.30424543665036
"330" 1.66832508853389 -0.443305457097137 1.80581744955167
"331" 1.2313627791729 -0.0808708894023461 2.15978083787055
"332" 1.47001132203805 -0.249620892382578 1.99103083489032
"333" -0.237685455766534 -0.791277598129619 1.44733759342324
"334" 0.463904471537331 -1.28737659333836 0.951238598214496
"335" 0.0604908639301999 -1.07313292931042 1.15867992948017
"336" 1.2462756723385 0.0102344960562402 2.20226545029958
"337" 1.56447371544307 -0.214765497983295 1.97726545626004
"338" -0.166874377532699 -0.890038094070999 1.29712810232982
"339" 0.287856105393099 -1.21158110216006 0.975585094240753
"340" -0.420618888936658 -0.115725974912632 2.05222092139243
"341" 1.36930870838935 -1.38139591681479 0.786550979490269
"342" 0.307421726143069 0.17076399642821 2.33821592014436
"343" 1.77411671286932 -0.866345974618238 1.30110594909791
"344" -0.23591555154688 0.0138938041616641 2.17013112583864
"345" 1.54433883828369 -1.24493614712465 0.911301174552326
"346" -0.0806236074053761 -0.977614859257033 1.17717986008911
"347" 0.141113765375863 -1.13440685919314 1.02038786015301
"348" 1.34073815003722 0.0450827850959213 2.18850729623819
"349" 1.57938669290236 -0.123667217884311 2.01975729325796
"350" -0.507863202528996 -0.18099302029975 1.94438606477149
"351" 1.24690717964316 -1.42180305695899 0.70357602811225
"352" 6.49445592803952e-17 -1.06066017177982 1.06066017177982
"353" 1.48492417305679 -0.0106602194635369 2.11066012409611
"354" 1.59099025766973 0.0643398282201789 2.18566017177982
"355" -0.21610950409958 -0.886634492747037 1.19225948440239
"356" 0.21610950409958 -1.19225948440239 0.886634492747037
"357" 1.37488075357015 0.238365507252963 2.31725948440239
"358" 1.80709976176931 -0.0672594844023866 2.01163449274704
"359" 0.751385796616759 0.292997312566011 2.3662626623905
"360" 1.88038076122972 -0.505322682837279 1.56794266698721
"361" 0.0544542340382574 0.212074143719612 2.28317584292895
"362" 1.76440818631484 -0.997045891451897 1.07405580775744
"363" -0.294198853114132 -0.784422555277576 1.28602856517815
"364" 0.35468901108462 -1.24325556428217 0.827195556173553
"365" 1.51086378814761 0.186291144607159 2.25084490943184
"366" 1.7233154304852 0.0360651476360286 2.10061891246071
"367" -0.448750466788118 -0.554513492282596 1.50906448870536
"368" 0.674969482558915 -1.34910348862049 0.714474492367473
"369" -0.377500955962648 -0.676939682984926 1.38190065505562
"370" 0.498482683823048 -1.29635365488587 0.762486683154681
"371" -0.530330085889911 -0.419246149066204 1.6379961490662
"372" 0.861786389571105 -1.4036211490662 0.653621149066204
"373" 1.64319587304624 0.137161696164081 2.1866681931334
"374" 1.43440278789363 0.305299665250591 2.31380823679943
"375" 1.85198895819884 0.0100216524980578 2.01853022404689
"376" -0.473761513049256 0.0809083796031613 2.08909157748149
"377" 1.53442168482908 -1.33909157748149 0.669091620396839
"378" -0.582779752592717 -0.244396273330567 1.75646129651439
"379" 1.06919143148828 -1.41251629991901 0.58834126992595
"380" 1.54915704493203 0.242339276420805 2.23908162797716
"381" 1.75462954847786 0.0970482758161759 2.09379062737253
"382" -0.57494850989118 0.00489175587847087 1.99150824278639
"383" 1.41166797701673 -1.39985823363111 0.586758253276803
"384" 1.6605978010342 0.182057189529625 2.16638274233988
"385" 1.30623274643231 0.371391218170287 2.35513683034503
"386" 1.92794647220051 -0.0682267732771619 1.91551883889758
"387" 1.59099025766973 0.135050523197573 2.11494947680243
"388" -0.204424606451298 0.262422175592885 2.22745779018928
"389" 1.7606110081451 -1.1270678327613 0.837967781835094
"390" -0.416309120795328 -0.684083979108716 1.27283398387709
"391" 0.416309120795328 -1.27283398387709 0.684083979108716
"392" 1.1746811368744 0.440916020891284 2.39783398387709
"393" 2.00729937846506 -0.147833983877088 1.80908397910872
"394" 1.64319587304624 0.185775219935698 2.13805466936179
"395" 1.55163333033273 0.264651178442144 2.21326772955785
"396" 1.75215326307716 0.122862174235487 2.07147872535119
"397" 1.51694208019931 0.24105773658254 2.18748231440089
"398" 1.71723713843351 0.0994277426669818 2.04585232048533
"399" 1.45844516259873 0.344849243546122 2.28947769126833
"400" 1.86275043946967 0.0589622406011757 2.00359068832338
"401" 1.3892880426043 0.297474515100864 2.23777549300537
"402" 1.79269247273517 0.0122245069946318 1.95252548489914
"403" -0.64418414946439 -0.0558454061268905 1.87389137990466
"404" 1.28555263656716 -1.42037537343494 0.509361412596617
"405" 1.35124775120464 0.42135704479822 2.3399498669087
"406" 1.95253884220525 -0.00381996311536902 1.91477285899511
"407" 1.44430723407342 0.345933988421556 2.25916691151321
"408" 1.84208451201905 0.0646629777842729 1.97789590087593
"409" -0.48940912588316 -0.56545261151288 1.34312763667796
"410" 0.549899283853648 -1.30035463578198 0.608225612408858
"411" 1.24098082698035 0.500992878416036 2.39165498401835
"412" 2.04541091911213 -0.0678250947208653 1.82283701088145
"413" 1.35849418530966 0.439355393252092 2.31170351306467
"414" 1.94529240810023 0.0244263907286699 1.89677451054124
"415" 1.32401930655978 0.415566553990328 2.28580749996475
"416" 1.91015991207303 0.00110255710312135 1.87134350307754
"417" -0.567204300431819 -0.440975831736266 1.4142178463828
"418" 0.688186028292219 -1.32867084621304 0.52652283190602
"419" 0.11512403241381 0.464819774436392 2.31611014862116
"420" 1.96641440659858 -0.844240203095041 1.00705017108973
"421" 1.59099025766973 0.205761218174967 2.04423878182503
"422" 1.27117499784094 0.534318631048743 2.36484831059402
"423" 2.05002060422746 -0.0164083787245115 1.81412130082076
"424" 1.11919733962072 0.581193569447452 2.40984248802478
"425" 2.11498187901209 -0.122932430956906 1.70571648762042
"426" 1.20243508949992 0.486521605931666 2.31297838262424
"427" 1.97954542583955 -0.0629783826242424 1.76347839406833
"428" 0.563712581546661 0.55130565612302 2.37336432487979
"429" 2.06805397629982 -0.512424345326565 1.3096343234302
"430" -0.635546900968644 -0.297411979156883 1.51613302620068
"431" 0.861765916739441 -1.35617202611581 0.457372979241761
"432" 1.40369535271187 0.356583423753906 2.15829157100089
"433" 1.7782851626276 0.0917084289991147 1.89341657624609
"434" 1.2600613796508 0.532345558518045 2.33331832755221
"435" 2.02633036644167 -0.00948843825472122 1.79148433077944
"436" 1.51635652349623 0.306302981462482 2.09904497674465
"437" 1.70083785236148 0.175854982819561 1.96859697810173
"438" -0.609628538426187 0.206933679440637 1.99686127676664
"439" 1.55831835787887 -1.326036272189 0.463891325137
"440" 1.62620411818798 0.258280766211638 2.04151915291678
"441" -0.423907017470083 0.334815310444365 2.11506970027494
"442" 1.73233030420689 -1.18987472156095 0.590379668269625
"443" 1.17035569010543 0.624276889977183 2.39285002786187
"444" 2.13343090330446 -0.0567201240685326 1.71185301381615
"445" -0.596621346626149 -0.45980234184473 1.30355234184473
"446" 0.59662134662615 -1.30355234184473 0.45980234184473
"447" 0.994368911043583 0.66519765815527 2.42855234184473
"448" 2.18761160429588 -0.17855234184473 1.58480234184473
"449" -0.712851986694461 -0.140142664761102 1.61701761230901
"450" 1.04430829037566 -1.38264261230901 0.374517664761102
"451" -0.693167553978539 0.13534129464314 1.8901116768153
"452" 1.4322115310927 -1.3675286690028 0.38724171316936
"453" 1.44453708191177 0.404571934022534 2.15214397164382
"454" 1.80787115446418 0.147655947484601 1.89522798510588
"455" 1.18196213139521 0.637382124934847 2.36333080622131
"456" 2.12182446201468 -0.027200902427977 1.69874777885849
"457" 1.14768595396263 0.613367983164982 2.3373790895317
"458" 2.08649326467018 -0.050469032463833 1.67354207390289
"459" 1.33866624257456 0.467028564712029 2.18961139867641
"460" 1.87852813328315 0.0852885608877948 1.80787139485218
"461" -0.12611963942812 0.520333027619186 2.23028697989577
"462" 1.94498205978122 -0.944157028418717 0.765796923857865
"463" 1.06677230775087 0.717684660453207 2.42133125255644
"464" 2.2196194383416 -0.0975013632589508 1.60614522884428
"465" 1.23018904212543 0.532127190972048 2.2281227813714
"466" 1.95179147321403 0.0218772186286032 1.71787280902795
"467" 1.55302223757856 0.375217252739813 2.06733786188707
"468" 1.72714728497456 0.252092250951674 1.94421286009893
"469" -0.662174368432227 -0.327655970609275 1.34965794489392
"470" 0.722664526402715 -1.30688494399795 0.370428971505252
"471" -0.757222945474699 0.0533968841700981 1.70536806825109
"472" 1.24363462437026 -1.36142307165571 0.290548112425285
"473" 1.10250811484108 0.744114968325069 2.3935829667793
"474" 2.21868748722733 -0.0451430349097947 1.60432496354444
"475" 1.03414365062659 0.695854458225858 2.341645565616
"476" 2.14783686471288 -0.0916455656160002 1.55414554177414
"477" 1.27624425219244 0.574838170034677 2.2198797378709
"478" 1.97616398418352 0.0799201812575163 1.72496174909374
"479" 1.65396523577774 0.351937818318301 1.98712224981219
"480" 1.38530569225562 0.526924526605485 2.15281760105145
"481" 1.89486383029749 0.166612511787293 1.79250558623326
"482" 1.09411756238638 0.738752806085835 2.36159107695173
"483" 2.1922741837061 -0.0377611876542471 1.58507708321165
