Fecha,AEROMEX,ARA,ASURB,AUTLANB,AXTELCPO,BACHOCOB,BIMBOA,CEMEXCPO,CHDRAUIB,GCARSOA,GMEXICOB,GRUMAB,KIMBERA,KOF,LAMOSA,MEGACPO,MEXCHEM,MFRISCOA,PE¥OLES,VITROA
7/1/2013,19.059999,4.018255,134.39389,12.715816,2.84,26.993418,33.319778,10.9481,41.189247,57.543438,43.832348,39.067753,26.803181,137.067688,18.200031,29.60623,68.546104,54.310001,581.814209,16.558537
8/1/2013,19.059999,4.134166,134.224075,12.668089,2.94,27.506243,33.172039,10.9398,41.404079,58.077988,42.917488,39.029251,26.803181,137.551086,18.200031,29.678595,66.683571,54.27,579.061462,17.553219
9/1/2013,19.299999,4.201781,135.421722,13.107276,3.08,27.963125,32.817471,11.0467,41.609146,58.303062,43.343208,41.194874,26.521891,139.30574,18.200031,29.859505,66.738861,54.470001,589.081543,18.031055
10/1/2013,19.280001,4.230759,134.519028,13.374549,3.32,27.571514,31.881798,10.981,41.238075,57.740383,43.28886,40.704002,26.650484,140.200989,18.200031,29.814278,65.66925,53.98,594.201904,18.528399
11/1/2013,19.190001,4.4819,135.66304,13.58455,3.08,27.534218,32.088631,10.9398,41.072067,56.34306,43.062405,41.233368,26.714775,139.995071,18.200031,29.760006,66.914078,54.130001,598.175049,18.49914
14/1/2013,18.940001,4.452922,135.484283,13.345913,3.12,27.692728,31.921192,10.7837,41.247837,57.205837,43.0443,41.204498,27.325579,140.756042,18.200031,29.624319,67.255257,54.139999,592.807129,17.923786
15/1/2013,18.5,4.472241,138.192368,13.193185,3.17,27.552868,32.413654,10.6768,41.404079,57.018276,42.835953,40.444126,27.172876,140.4785,18.200031,29.488636,66.628265,53.84,590.907593,18.128574
16/1/2013,18.440001,4.578492,138.442612,13.28864,3.42,27.655434,32.393955,10.7919,41.648205,57.637226,43.171097,41.214123,27.116625,141.436386,18.200031,29.615276,67.135338,54.060001,584.255066,18.284603
17/1/2013,18.49,4.646107,135.430664,13.20273,3.47,27.459625,32.354557,10.6851,41.931389,57.956074,43.660252,41.223747,27.630983,141.633316,18.200031,29.986143,68.758186,54.200001,587.117981,18.518644
18/1/2013,18.48,4.578492,137.012619,13.345913,3.34,27.179897,32.413654,10.8083,42.40012,57.984215,44.321499,42.234367,27.735464,141.087265,18.291035,29.859505,68.822723,54.389999,590.96283,18.508894
21/1/2013,18.4,4.636449,135.886475,13.355457,3.62,27.263817,32.315163,10.907,42.419647,57.862293,44.366787,42.407627,27.912277,141.01564,18.291035,29.986143,68.260315,54.740002,588.925659,18.528399
22/1/2013,18.139999,4.626789,137.959991,13.221822,3.53,27.403679,32.640182,10.8166,41.843502,57.384018,44.230915,42.292122,27.928352,140.57695,18.291035,30.483654,69.066605,54.459999,582.841919,18.187084
23/1/2013,18.459999,4.684744,137.530991,13.231367,3.43,27.506243,32.797771,11.0385,41.560318,57.937321,44.892162,42.224735,28.024797,142.233109,19.110052,30.755018,68.493935,54.459999,579.813843,18.187084
24/1/2013,18.5,4.636449,135.931168,13.164548,3.48,27.413,32.847015,11.2275,41.96069,57.73101,45.20013,42.157368,27.880127,144.34584,19.110052,30.474607,68.207657,54.330002,589.311035,18.04081
25/1/2013,18.43,4.588152,136.351242,13.088185,3.46,27.217199,32.856865,11.1946,42.077873,57.787277,45.046135,41.685745,27.767611,142.555405,20.020071,30.537926,67.653458,54.43,582.685913,18.04081
28/1/2013,18.290001,4.491559,136.664047,13.135912,3.47,27.142605,32.906113,11.2768,42.448948,57.956074,44.448303,41.541374,28.49897,141.516983,20.020071,30.619335,66.360481,54.650002,580.391968,19.015987
29/1/2013,18.200001,4.559174,135.9133,13.260003,3.57,27.217199,32.975056,11.6714,42.292706,57.712254,44.792522,41.271873,28.402531,143.02092,20.020071,30.755018,66.295822,54.400002,579.997314,18.528399
30/1/2013,18.200001,4.60747,135.028473,13.345913,3.6,27.711376,32.787922,11.4166,42.195053,57.665356,43.397556,41.743492,29.08567,142.116776,20.930094,30.483654,66.092567,54.549999,583.089661,19.454819
31/1/2013,18.35,4.626789,136.333344,13.326822,3.55,27.506243,32.384109,11.4001,43.073914,57.890434,42.917488,40.867619,28.60346,142.85083,21.385008,30.347971,66.425041,54.560001,573.060364,19.503576
1/2/2013,18.190001,4.675085,136.235046,13.317276,3.54,27.413,32.482597,11.3919,42.40012,57.852917,44.34866,40.704002,28.732046,141.94664,21.840019,30.755018,65.990982,54.310001,585.411194,20.215458
5/2/2013,18.299999,4.723381,139.443619,13.355457,3.55,27.012064,32.462898,11.2111,42.702835,57.96545,45.399418,40.18425,29.70451,140.460602,22.75004,30.709793,66.489799,54.34,587.99884,20.966345
6/2/2013,18.200001,4.73304,138.09404,13.231367,3.48,27.040037,32.364407,11.3508,42.712605,57.909187,45.299778,40.30938,29.286587,140.451645,22.75004,30.755018,64.661003,53.849998,587.613525,21.746489
7/2/2013,18.07,4.771678,137.137726,13.260003,3.29,27.049362,31.891647,10.8823,42.048576,57.777897,44.267139,40.617374,29.190153,138.893951,22.75004,30.230377,60.874241,54.25,590.458069,20.87858
8/2/2013,17.360001,4.626789,134.599472,12.553543,3.23,28.019072,31.241598,10.9152,41.697033,57.609097,44.665703,40.222752,29.125858,139.475845,23.20505,30.619335,60.865051,54.009998,580.263489,21.073614
11/2/2013,16.77,4.4819,135.225113,12.734907,3.44,28.643789,32.078781,10.7837,39.685421,57.815418,44.520775,38.913754,29.889366,141.024551,23.20505,30.031376,58.713051,54.200001,580.107483,25.149864
12/2/2013,18.24,4.066551,136.387009,12.553543,3.26,28.914192,31.891647,10.9892,39.050686,57.590332,44.502663,39.462372,29.744699,142.125687,23.20505,30.031376,58.288181,54.049999,574.363281,24.837805
13/2/2013,17.82,4.143825,139.13974,12.228997,3.13,29.380398,32.226521,11.1946,37.605446,58.387466,45.236366,39.414257,30.307283,142.636002,21.84911,30.013279,60.661812,54.099998,577.9328,25.452169
14/2/2013,17.76,4.114848,136.807053,11.942536,3.18,29.510937,32.393955,11.4823,38.083942,57.215218,44.149384,39.962872,30.966318,143.969849,21.84911,30.528879,60.440186,54.200001,558.892456,24.964579
15/2/2013,17.93,4.288714,137.218155,12.009451,3.12,28.876896,32.462898,11.4248,39.490112,57.674744,44.792522,39.866627,30.942204,145.160507,22.75004,30.84548,60.661812,53.720001,539.494446,25.695963
18/2/2013,17.85,4.298374,137.218155,12.276725,3.08,28.438658,32.413654,11.3426,38.826084,57.73101,44.96463,40.136127,30.789507,145.867722,22.75004,30.84548,60.560226,53.57,530.823059,25.374153
19/2/2013,17.84,4.317692,136.869598,12.238543,3.21,29.548233,32.206821,11.3919,39.675652,58.621918,45.218246,40.059124,31.705715,146.028854,22.75004,30.755018,59.867535,53.549999,530.474365,28.670258
20/2/2013,18.09,4.240418,137.816986,12.104905,3.17,30.079708,32.4235,11.022,40.007668,57.899807,44.647587,40.492249,31.528902,144.820313,22.75004,30.782158,59.248779,53.09,544.614685,28.670258
21/2/2013,18,4.288714,140.033493,12.41036,3.15,29.753366,32.482597,10.8001,39.880718,58.771965,44.502663,40.84837,31.400312,145.348511,22.75004,30.727888,58.786983,53.880001,544.39447,28.280186
22/2/2013,18.15,4.143825,143.662155,12.18127,3.03,29.809311,32.896263,10.8494,40.232269,58.321815,44.982746,41.464375,31.12706,147.693985,22.75004,30.755018,60.116898,53.93,541.45813,28.280186
25/2/2013,18,4.163144,144.48439,11.932991,3.01,30.154303,32.797771,10.6933,39.753777,57.037033,43.325478,42.272869,31.753935,150.970505,22.977495,30.755018,59.95993,53.099998,538.448364,29.742954
26/2/2013,17.77,4.308033,145.065338,11.684809,2.97,29.930521,32.492447,10.8001,39.529179,56.314922,42.952141,43.716614,31.753935,149.932037,22.659037,30.736927,60.043041,53.060001,530.318359,31.956612
27/2/2013,17.639999,4.684744,150.347427,12.066627,3.05,29.799988,33.300079,11.1946,39.265522,56.633778,44.436382,42.763744,32.187931,146.986755,22.75004,30.574112,59.923012,53.41,539.375122,30.464586
28/2/2013,17.620001,4.781337,150.499359,10.72062,2.94,29.744041,34.147106,11.2768,38.015583,58.134262,45.692993,43.302746,32.509403,143.065689,22.649948,30.890703,59.101002,53.959999,541.026794,29.255363
1/3/2013,17.67,4.984181,149.212372,10.787437,3,29.762688,34.127411,11.5234,38.36713,58.978279,46.375923,43.216114,33.578312,144.19368,21.84911,30.773109,55.877617,53.650002,535.658875,30.172035
4/3/2013,17.67,5.051797,150.097183,10.596529,3.19,29.827959,34.009216,11.5809,39.206928,57.993587,45.756733,43.158367,33.297035,143.370026,21.749016,30.755018,55.277237,53.689999,538.365845,31.732321
5/3/2013,17.9,5.01316,151.795303,10.539257,3.16,29.827959,34.511532,11.8111,40.017433,59.409672,45.811367,44.553989,33.48991,145.312698,21.749016,30.890703,57.964981,53.630001,536.457153,33.390121
6/3/2013,17.940001,5.032478,152.930374,10.529711,3.16,29.883902,34.856251,12.0001,39.685421,59.494068,46.321289,44.910107,33.747097,143.191025,21.767296,30.917841,59.331898,53.849998,536.860962,33.360867
7/3/2013,18.01,4.974522,153.287857,10.520165,3.17,29.669447,34.73806,12.1727,40.066254,58.762589,46.375923,45.189232,34.124825,144.88298,21.767296,31.415348,59.174843,53.990002,537.521606,33.585155
8/3/2013,17.940001,4.897248,151.822113,10.539257,3.2,29.762688,34.964588,12.4193,40.027203,59.128326,46.066334,46.093979,34.904415,146.440689,21.767296,31.478668,59.775227,53.950001,539.962463,34.423813
11/3/2013,18.02,4.87793,151.303726,10.501075,3.42,29.855932,34.767609,12.2796,40.212734,58.828232,46.366817,46.815857,34.148945,145.581268,21.767296,32.102814,59.701298,53.889999,545.770874,32.853771
12/3/2013,18.290001,4.897248,150.034622,10.40562,3.63,30.545916,35.634335,12.3618,40.232269,58.828232,47.095287,47.220104,34.333794,143.334259,21.840019,34.72604,59.812149,53.91,536.906921,32.11264
13/3/2013,17.940001,5.022818,146.388077,10.376983,3.69,30.629835,35.555538,12.2467,39.929546,58.715694,46.931381,48.144104,33.931942,144.086288,21.84911,35.639645,59.701298,53.689999,532.906067,31.673807
14/3/2013,17.940001,4.984181,148.113052,10.462892,3.61,31.049419,35.072933,12.3371,39.499882,58.612537,46.649094,50.66584,33.731018,143.262619,22.113026,35.775322,59.673553,52.790001,507.552765,30.86441
15/3/2013,17.41,4.752359,146.280838,10.481983,3.49,31.22658,33.969826,12.6988,39.880718,57.487179,46.940487,50.694717,31.601227,144.48909,21.840019,36.182377,59.082542,52.669998,499.376892,29.001818
19/3/2013,17.459999,4.858612,145.825012,10.042795,3.4,31.953869,33.753139,12.3042,39.187401,57.449665,45.265022,49.173969,31.721796,142.224167,21.840019,35.721054,58.574547,52.200001,504.029144,28.689762
20/3/2013,17.540001,4.829633,147.853867,10.243346,3.54,31.608875,34.797153,12.518,40.251797,58.284306,45.337864,52.696709,31.681597,140.881348,22.113026,35.096901,57.983425,52.880001,504.460388,29.157845
21/3/2013,17.629999,4.790996,147.389114,10.300619,3.69,31.916565,34.678967,12.444,39.939316,59.981728,44.864368,53.322338,31.874495,141.319992,21.840019,35.277817,57.770996,52.939999,502.560913,29.245613
22/3/2013,17.610001,4.752359,147.809158,10.243346,3.75,31.692793,36.048,12.4193,40.124851,59.165844,44.864368,54.352203,31.9629,145.196335,21.840019,35.268776,58.953228,52.049999,509.571503,29.284622
25/3/2013,17.639999,4.810315,148.979996,10.243346,3.8,31.217253,37.436737,12.3454,40.505692,59.587856,43.86272,55.324326,32.662109,145.39328,21.840019,35.277817,59.285702,53.759998,512.55365,29.674692
26/3/2013,18.190001,4.829633,151.795303,10.329256,3.77,31.189285,38.007988,12.4358,40.642399,62.776382,44.536556,53.880589,32.991623,146.610779,22.031067,35.277817,61.382229,53.529999,520.197388,29.889231
27/3/2013,18.290001,4.86827,149.989944,10.386528,3.75,30.695103,38.894417,12.3536,40.818169,64.567566,45.428913,52.561962,34.647232,145.205292,22.031067,35.259724,61.188267,53.560001,538.099609,30.084267
1/4/2013,17.85,4.848952,152.876755,10.357893,3.7,31.56225,38.628487,12.4604,41.78492,62.795132,44.782413,51.820839,34.550041,151.982101,22.031067,35.44968,60.209278,53.119999,541.485718,29.245613
2/4/2013,18.1,4.839293,152.5103,10.396074,3.73,31.655491,38.569389,12.3864,41.98999,63.188999,44.108582,51.840088,34.582447,149.842514,22.031067,35.721054,59.996849,53.5,535.842407,29.148094
3/4/2013,17.75,4.800655,153.314697,10.376983,3.74,31.571575,38.717129,11.9426,41.51149,64.698868,43.325478,51.743839,33.659157,151.283844,22.031067,35.404453,60.015297,53.299999,531.612244,28.972563
4/4/2013,17.59,4.800655,153.734756,10.376983,3.64,31.692793,38.342857,11.8275,43.444988,64.229973,43.571331,51.599468,32.57391,151.024231,22.031067,35.314003,59.839893,52.450001,512.305969,29.011572
5/4/2013,17.26,4.87793,152.68013,10.367437,3.66,31.664812,38.303463,12.444,42.654015,63.601643,43.853619,51.483967,33.157028,151.90155,22.031067,35.368275,59.054806,52.189999,511.746094,28.29969
8/4/2013,17.25,5.071115,152.68013,10.281528,3.71,30.779018,39.170189,12.6412,42.331764,63.001442,44.126781,51.07972,34.072208,154.399216,22.031067,35.712006,58.177422,52.740002,518.435486,27.76334
9/4/2013,16.93,5.206345,149.703918,10.281528,3.72,30.732397,39.574005,12.5344,42.439175,64.342499,45.346977,52.263588,33.813046,158.024887,22.031067,34.888855,57.133686,53.439999,526.180054,28.865294
10/4/2013,16.709999,5.119411,148.318604,10.42471,3.67,30.415377,39.918728,12.3864,43.415691,66.049294,45.856903,52.898838,34.501453,157.254974,21.939268,35.350185,55.711384,53.41,524.36322,29.167599
11/4/2013,16.91,5.216004,148.720779,10.434257,3.68,30.396729,39.869484,12.3536,43.474281,65.458473,45.91153,51.483967,34.242287,156.601471,21.939268,35.196411,56.182365,53.369999,519.01355,28.572739
12/4/2013,16.969999,4.993841,147.549973,10.415165,3.64,30.583216,38.333008,12.181,43.708645,64.595688,44.727772,51.503208,33.877827,153.969513,21.939268,35.50396,57.355404,52.150002,507.800629,28.670258
15/4/2013,16.82,4.327352,151.089249,9.909159,3.49,30.434027,38.130241,11.6303,43.601231,63.976753,41.613583,51.358845,34.460953,158.186005,21.572077,35.268776,56.090057,50.189999,444.164886,29.138342
16/4/2013,16.75,4.452922,153.502365,9.918704,3.5,30.788347,39.238045,11.7782,44.509384,64.276848,41.568054,50.944965,34.23418,157.120682,21.572077,35.042633,56.67189,50.98,445.532104,29.226109
17/4/2013,16.790001,4.230759,147.79129,9.842341,3.48,30.853617,39.871078,11.5809,44.333614,64.304977,39.455509,51.050838,33.910233,157.496689,21.572077,34.51799,56.006939,50.93,449.56955,29.157845
18/4/2013,16.790001,4.433603,145.807144,9.594158,3.56,30.862936,39.663364,11.2357,44.519188,64.830154,37.798237,50.617718,35.440922,158.991714,21.296682,35.277817,54.584549,52.150002,441.558868,27.695078
19/4/2013,16.75,4.568833,148.318604,9.546421,3.72,31.198608,40.148029,11.4741,44.352268,65.167747,38.189796,51.695713,35.392334,159.501968,21.296682,35.277817,55.452747,52.310001,450.321991,28.865294
22/4/2013,16.75,4.491559,137.816986,9.651431,3.74,30.769695,41.077789,11.4166,44.293354,65.158394,38.289959,51.72459,34.355671,159.940659,21.296682,35.431587,56.302502,51.200001,451.34967,28.377705
23/4/2013,16.75,4.288714,136.476349,10.071432,3.72,31.179958,40.978882,11.7194,45.157425,64.708252,38.180691,52.744835,34.485252,149.126328,21.296682,35.051682,57.415779,51.900002,445.889984,28.806784
24/4/2013,16.75,4.027915,133.392914,10.128705,3.61,31.207933,40.266724,11.7279,45.098511,64.136192,37.998573,52.841091,34.177494,145.187347,21.296682,34.952175,56.518116,52.310001,450.615601,29.060329
25/4/2013,16.959999,4.114848,129.755295,10.252892,3.74,31.515631,41.176704,11.7878,45.618912,67.437241,39.328018,58.789318,33.877827,146.368774,21.296682,35.187359,57.313999,52.490002,475.133911,28.280186
26/4/2013,17,4.056892,129.692749,10.21471,3.87,32.168327,39.72271,12.0185,45.913483,66.640121,38.717937,61.253307,34.00742,145.313629,21.296682,35.50396,56.906757,51.439999,462.259979,28.767776
29/4/2013,17.01,3.940981,131.212128,10.166887,3.84,32.093723,40.553562,11.7023,45.844749,67.390335,39.191441,60.011684,34.153191,145.53006,21.296682,35.549187,57.073433,52.27,460.2229,27.139227
30/4/2013,17.280001,3.873366,134.679901,10.262438,3.93,32.093723,39.079788,11.7023,45.47163,64.998962,39.573887,58.375443,34.112701,143.915771,21.296682,35.612499,57.276997,51.900002,465.19632,28.133911
2/5/2013,17.120001,3.960299,131.16745,10.281528,3.93,31.71143,38.921528,11.839,44.558468,66.837044,38.918259,57.037575,33.586269,147.306671,21.296682,35.395412,56.721687,50.599998,448.679504,28.133911
3/5/2013,17.18,4.134166,128.361069,11.026075,4.05,31.935215,38.763271,12.3092,45.56982,68.365662,39.792423,57.566948,34.00742,150.400009,21.296682,35.44968,56.33305,51.299999,450.083344,28.133911
6/5/2013,17,4.143825,127.851608,11.264808,4.21,32.261562,37.882965,12.3861,45.530544,67.465378,39.063957,58.67382,33.918327,145.169342,21.755672,35.567276,55.953606,52.080002,446.844269,28.767776
7/5/2013,17,4.34667,128.93306,11.350718,4.6,32.494659,39.010548,12.369,45.530544,68.956474,39.792423,58.231071,33.440491,147.811722,21.755672,35.621555,56.777275,51.759998,451.891022,28.865294
8/5/2013,17,4.404626,132.365097,11.398445,4.64,32.802368,38.426971,12.1382,45.56982,66.4338,39.956322,57.499569,32.970753,145.665344,21.755672,35.603455,56.407036,51.330002,450.983887,28.962812
9/5/2013,16.76,4.423944,129.627747,11.398445,4.77,32.448044,38.436867,11.9331,45.962578,66.857895,38.663303,60.435192,33.14893,145.007004,21.755672,36.173332,56.545914,50.34,454.145111,28.475224
10/5/2013,16.620001,4.4819,130.472824,11.427081,4.68,32.317505,37.744488,12.4032,46.021492,65.491333,38.535824,61.869308,33.027439,143.951828,21.755672,36.164284,56.573612,51.119999,438.703857,28.767776
13/5/2013,16.52,4.646107,130.638199,11.474809,4.7,32.723732,37.081787,12.3348,46.414253,66.056808,38.399231,60.454433,32.541504,144.529007,21.755672,36.182377,55.870323,50.439999,440.228333,28.03639
14/5/2013,16.700001,4.636449,132.273224,11.551171,4.75,32.723732,37.981876,12.5656,47.720173,66.396103,38.608669,61.590187,32.436226,144.285492,21.755672,36.182377,55.52787,50.200001,439.583008,27.792597
15/5/2013,16.309999,4.588152,132.677383,11.656172,4.74,33.099869,37.625797,12.9417,47.199768,66.085083,38.198906,64.015686,33.221817,147.53215,21.755672,36.815571,54.426548,49.82,439.227631,27.890116
16/5/2013,16.1,4.539855,132.208939,11.589354,4.67,33.27853,37.170807,12.9417,47.121216,65.057808,37.734509,61.542061,32.79258,143.059036,21.755672,36.433163,53.92683,48.959999,418.156158,27.987633
17/5/2013,16.120001,4.472241,133.200974,11.427081,4.56,33.32555,37.141129,13.0101,46.689182,65.830627,37.570599,58.154068,32.986946,142.094055,21.755672,36.597317,52.834793,47.57,407.232269,27.305008
20/5/2013,16.1,4.394967,132.034393,11.178899,4.42,32.855377,35.884956,12.7195,46.826649,62.984406,36.626755,56.411957,32.889767,141.201248,21.755672,36.47876,50.382286,44.040001,392.941467,26.524864
21/5/2013,16.23,4.269396,130.8862,11.083444,4.36,32.9118,36.804832,12.4716,46.325882,62.428341,36.214394,57.65358,33.359501,138.288284,21.755672,36.104855,50.012146,44.73,397.178192,26.290821
22/5/2013,16.1,4.172804,130.812714,10.959256,4.33,33.034046,36.290493,12.1981,45.108326,62.03252,36.40683,59.318695,32.930248,136.114822,21.663874,36.104855,51.539101,46.419998,395.934296,25.79348
23/5/2013,16.360001,4.134166,132.998901,10.806529,4.44,34.275291,36.587231,12.1639,46.13932,64.746788,35.976139,57.538071,34.031708,139.172104,21.663874,36.424038,52.048119,46.889999,408.354553,25.35465
24/5/2013,16.25,3.998936,133.246902,10.166887,4.57,34.78307,35.845394,12.2664,47.788902,63.342533,36.141079,57.701694,33.76445,136.385391,21.663874,35.85862,52.149902,45.220001,399.694031,25.35465
27/5/2013,16.110001,4.153485,134.046051,9.804159,4.66,34.78307,35.617897,12.1382,48.014744,62.494331,35.921162,57.509201,33.756348,136.836304,21.663874,35.922459,52.418266,44.060001,401.283966,25.257132
28/5/2013,16.15,4.317692,135.313675,9.298211,4.54,34.72665,37.210365,12.2237,48.898449,64.991829,37.323189,56.902828,33.116531,132.805099,21.663874,35.803902,53.21423,43.91,419.933136,26.329828
29/5/2013,16.110001,4.34667,135.708649,9.0691,4.38,34.78307,36.508099,12.2835,47.563068,64.49234,38.202885,56.691074,34.080307,132.236938,21.572077,35.566788,52.677422,43.77,423.552612,26.827169
30/5/2013,16.09,4.394967,137.453918,9.460504,4.53,34.980545,37.071892,12.6426,46.541901,65.726944,38.202885,56.594822,34.128895,131.975403,21.572077,35.284077,52.751511,45.919998,431.726807,27.090469
31/5/2013,16.35,4.153485,139.888107,10.224256,4.34,34.689041,37.418083,12.7622,46.728458,63.267143,38.771034,55.083702,35.384232,130.974319,21.572077,35.284077,54.380253,47.459999,453.864502,27.490292
3/6/2013,16.6,4.037573,136.590469,9.546421,4.32,34.651421,37.190586,12.2237,43.802406,63.125767,38.294537,56.537075,34.412365,130.757935,21.572077,35.211121,53.695465,46.759998,448.150024,27.392773
4/6/2013,16.66,4.182463,136.25061,9.785069,4.26,34.79248,37.279606,11.916,43.56675,62.729942,38.450314,56.113575,34.517647,126.320854,21.572077,34.791618,52.547836,46.32,448.327698,26.554119
5/6/2013,16.780001,4.08587,133.80722,10.071432,4.19,34.576199,36.626789,11.7108,43.635483,61.467049,37.845505,55.805584,33.294704,130.045456,21.572077,35.019611,50.993088,43.970001,444.119019,27.305008
6/6/2013,16.77,4.105189,136.691513,10.376983,4.23,34.745457,36.725704,11.8732,45.029778,60.797905,37.698895,55.613075,33.570076,130.604614,21.572077,35.074322,52.325779,44.5,438.357819,27.305008
7/6/2013,16.51,3.979618,134.9095,10.491529,4.24,34.049603,36.478428,11.9502,44.401363,59.355942,36.617592,53.938339,33.124638,130.848099,21.572077,34.207951,51.650177,44.380001,423.599426,27.314758
10/6/2013,16.559999,3.863707,133.908279,10.386528,4.33,33.786312,37.803833,12.0869,45.560001,61.212574,36.425156,55.228077,34.460953,130.189758,21.572077,34.955772,51.548397,45.310001,446.616211,26.817419
11/6/2013,16.32,3.863707,134.569641,9.937795,4.26,34.171852,37.101566,11.5313,45.069054,61.184307,34.849026,54.833454,34.388073,128.061417,21.572077,33.378059,50.919094,44.73,418.745331,26.817419
12/6/2013,16.25,3.873366,128.810226,9.517785,4.17,33.852135,36.814724,11.3176,44.489738,59.874294,33.877689,54.525452,34.477154,130.784943,21.572077,32.767048,49.105186,43.299999,410.07547,24.779293
13/6/2013,16.41,3.892685,126.320938,9.393675,4.24,33.673477,36.913635,11.4886,44.470097,59.67638,33.813541,54.737202,34.436661,130.541443,21.572077,32.803524,49.799271,44.09,421.036713,26.017771
14/6/2013,16.389999,3.883025,131.363846,9.307766,4.29,33.617054,36.082783,11.386,44.263901,58.894138,33.960159,54.871952,33.723953,129.026382,21.572077,32.657604,49.76218,43.43,411.927277,26.232309
17/6/2013,16.469999,3.902344,130.509598,9.269574,4.46,33.852135,36.112453,11.3005,44.224621,59.026085,34.647427,54.862328,34.209892,127.899086,21.572077,31.98275,49.530823,44.25,416.145355,26.329828
18/6/2013,16.51,3.902344,129.444031,9.250483,4.28,33.428982,35.509098,11.5997,44.862854,58.601978,34.491646,54.891201,33.748249,124.309738,21.572077,31.6362,48.420288,43.360001,403.799866,27.402525
19/6/2013,16.219999,3.883025,126.945534,9.078646,4.2,33.692276,34.63868,11.8219,44.23444,55.510723,34.070118,54.766087,33.28661,120.350662,22.031067,33.770206,47.698402,40.209999,390.593933,26.856426
20/6/2013,16,3.631884,122.867126,7.96172,4.01,32.479244,33.748478,11.386,43.655121,54.398621,32.118279,54.496582,31.237577,115.525833,22.031067,33.013275,47.80019,35.77,348.366821,26.817419
21/6/2013,16.200001,3.998936,126.467896,8.057183,4.21,32.977623,35.18269,11.2321,43.606026,56.113884,32.548973,56.922073,33.723953,116.57193,22.031067,32.593773,49.373543,38.669998,383.027679,26.329828
24/6/2013,15.91,4.134166,123.987778,7.761237,4.15,32.451031,34.262817,10.9415,42.26083,53.201698,32.329033,56.267574,32.6063,116.075951,22.031067,32.447857,48.522072,36.509998,369.363495,26.329828
25/6/2013,16.030001,4.114848,125.43911,7.8567,4.31,33.419579,34.30238,11.3176,43.802406,52.843563,32.099957,55.526459,32.420025,119.20533,22.031067,31.782114,48.022354,35.68,359.206482,25.35465
26/6/2013,16.700001,4.066551,126.862885,7.818518,4.39,34.171852,35.429966,11.7108,44.607559,53.437313,32.613121,56.25795,32.501015,122.542145,22.031067,31.937153,48.753437,35.52,348.002075,26.037275
27/6/2013,16.75,4.433603,129.508347,7.952166,4.52,34.642021,37.052109,11.7963,45.30471,54.238392,33.529469,56.575577,32.34713,126.519272,22.949047,31.964514,49.382736,36.279999,347.665375,26.671143
28/6/2013,16.5,4.520537,132.484497,7.942619,4.48,34.867702,38.82262,11.7621,47.023026,57.574692,34.345036,56.614071,33.910233,127.799881,22.949047,32.128662,49.965843,38.619999,366.286438,26.622383
1/7/2013,16.5,4.73304,134.744171,7.904437,4.67,35.347279,39.900749,11.8903,47.042667,59.582138,35.00481,57.720943,35.110229,126.58239,22.949047,32.557289,52.011127,38.630001,406.353119,26.329828
2/7/2013,16.65,4.646107,136.847672,7.885346,4.6,35.074577,38.8424,11.5484,47.121216,58.159016,34.931492,57.65358,35.395943,127.421089,23.178493,32.584652,52.649632,38.130001,387.22699,25.842237
3/7/2013,16.530001,4.539855,138.712341,8.076275,4.57,35.319065,39.910641,11.5569,47.435425,58.140167,35.994473,57.2397,35.853092,124.904968,23.178493,32.830883,53.279022,38.380001,393.33429,25.959261
4/7/2013,16.51,4.539855,139.024673,8.009447,4.6,35.262638,40.60302,11.7023,47.572891,58.130749,36.232731,57.740196,35.853092,127.132515,23.178493,32.830883,53.630669,39.009998,398.122833,26.329828
5/7/2013,16.58,4.34667,137.692749,8.009447,4.46,36.325218,39.010548,11.6339,47.229221,56.84901,35.270542,57.509201,35.755119,125.88797,23.178493,31.572365,52.233196,36.84,381.53125,26.310324
8/7/2013,16.52,4.317692,137.297791,7.923529,4.32,36.535568,39.45565,11.4886,46.797192,57.602966,34.555786,57.432194,34.302052,124.102333,23.178493,32.730564,50.474869,37.439999,381.278748,26.115288
9/7/2013,16.5,4.250078,138.253067,8.114457,4.33,36.611366,39.465542,11.5997,45.343983,56.019638,34.125103,57.836445,34.816357,128.016342,23.178493,33.049751,49.05888,36.630001,376.265686,25.930006
10/7/2013,16.559999,4.288714,136.746628,8.152648,4.44,37.179871,38.209373,11.6253,44.362087,57.44276,34.060959,57.018326,35.028595,127.520294,23.178493,33.049751,48.920017,36.59,374.582245,26.164047
11/7/2013,16.58,4.250078,135.07486,8.563143,4.46,38.790619,39.069897,12.1553,43.920235,58.413486,35.43549,57.076073,34.767376,126.672592,23.178493,33.286865,49.36425,37.09,398.00119,25.842237
12/7/2013,16.549999,4.259737,135.129959,8.29584,4.46,39.444393,40.049118,12.3947,43.517654,57.970531,35.298038,56.854698,33.828594,124.986099,23.178493,33.15007,48.994106,36.07,374.460663,25.695963
15/7/2013,16.58,4.317692,132.888672,8.267203,4.49,40.429787,41.048122,12.2151,44.195164,58.385212,35.838692,56.007694,35.110229,126.39299,23.178493,33.286865,49.586407,35.900002,374.591614,25.364403
16/7/2013,16.35,4.143825,132.245667,8.076275,4.45,40.998291,39.396305,11.9416,43.095436,56.971527,35.838692,56.132824,33.771446,126.771782,23.178493,32.840004,49.863964,34.720001,378.716095,25.35465
