65
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PT|PVEM|MC|MORENA|PES|RSP|FPM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI1|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
12|8|678|B|1|0|3|278|12|14|0|E0|0||46|1|3|13|4|6|2|71|3|1|0|0|0|0|0|0|0|0|0|0|0|6|110|2021|6|6|18|43|3|1|N
13|3|683|B|1|0|3|100|37|2|0|E0|0||70|1|26|6|0|0|0|17|2|1|1|0|0|0|0|0|0|0|0|0|0|2|56|2021|6|6|18|30|35|1|N
13|3|703|B|1|0|3|106|38|8|0|E0|0||78|0|22|24|0|1|0|6|4|3|0|0|0|0|2|0|0|0|0|0|0|2|64|2021|6|6|18|24|38|1|N
13|4|258|C|1|0|1|720|15|10|0|E0|0||26|25|77|4|4|8|8|134|4|3|8|0|1|0|0|2|0|0|0|0|0|4|282|2021|6|6|18|41|36|1|N
13|4|258|C|2|0|1|720|15|10|0|E0|0||26|19|66|4|3|6|7|139|3|3|4|1|0|0|0|1|0|0|1|0|1|14|272|2021|6|6|18|44|58|1|N
13|7|368|C|2|0|3|581|22|17|0|E0|0||30|19|69|6|10|0|8|98|3|2|1|1|0|0|0|0|0|0|0|0|0|7|224|2021|6|6|18|47|57|1|N
14|1|2745|B|1|0|3|170|105|1|0|E0|0||27|28|17|1|0|2|37|7|1|1|0|0|0|0|0|0|0|0|0|0|0|0|94|2021|6|6|18|31|59|1|N
14|3|2385|B|1|0|2|399|94|3|0|E0|0||123|94|14|1|1|6|12|11|2|0|4|1|1|0|0|0|0|0|0|0|2|4|153|2021|6|6|18|39|25|1|N
14|5|158|B|1|0|3|174|12|5|0|E0|0||2|5|21|1|0|4|96|17|2|0|0|1|0|0|0|0|0|0|0|0|0|2|149|2021|6|6|18|36|38|1|N
14|7|2661|C|7|0|1|725|102|7|0|E0|0||42|28|67|1|4|7|45|91|11|1|7|0|0|0|0|0|0|0|0|0|0|11|273|2021|6|6|18|46|0|1|N
14|10|3157|B|1|0|1|694|120|10|0|E0|0||90|37|19|3|5|4|80|68|9|4|13|0|0|0|0|0|0|0|0|0|2|6|250|2021|6|6|18|16|50|1|N
14|14|892|B|1|0|1|611|41|14|0|E0|0||112|58|36|3|4|8|121|67|10|0|12|3|0|0|0|0|0|0|0|0|1|8|331|2021|6|6|18|43|32|1|N
15|17|1690|B|1|0|1|520|34|22|0|E0|0||16|18|80|11|4|9|12|98|2|7|6|0|0|0|0|0|0|0|0|0|0|17|264|2021|6|6|18|40|25|1|N
15|18|3913|C|2|0|2|617|68|45|0|E0|0||104|90|68|66|6|3|6|88|5|1|0|0|0|0|0|0|0|0|0|0|0|12|345|2021|6|6|18|47|46|1|N
15|20|3170|C|1|0|1|540|60|24|0|E0|0||19|27|48|22|2|8|49|121|3|0|1|2|1|0|0|0|0|0|0|0|0|9|293|2021|6|6|18|44|17|1|N
15|20|3207|C|1|0|1|512|60|24|0|E0|0||48|42|67|20|1|9|51|136|5|2|4|8|0|0|0|0|0|0|0|0|1|7|353|2021|6|6|18|47|49|1|N
15|20|3354|C|1|0|1|609|60|24|0|E0|0||104|15|49|20|4|18|52|113|4|2|3|2|0|0|0|0|0|0|0|0|0|5|287|2021|6|6|18|40|39|1|N
15|28|5900|B|1|0|2|707|121|20|0|E0|0||85|40|69|16|2|3|4|99|0|3|2|0|0|0|0|0|0|0|0|0|0|12|250|2021|6|6|18|43|47|1|N
15|29|3082|C|2|0|1|551|60|25|0|E0|0||108|27|48|20|4|7|55|110|4|2|7|2|0|0|0|0|0|0|0|0|0|0|286|2021|6|6|18|27|28|1|N
16|2|1510|B|1|0|3|298|68|2|0|E0|0||86|5|21|23|6|5|2|44|32|3|2|1|1|0|0|0|0|0|0|0|0|8|153|2021|6|6|18|39|33|1|N
16|6|907|E|1|0|3|179|52|3|0|E0|0||52|3|11|27|4|9|1|45|1|1|3|0|0|0|0|0|0|0|0|0|0|6|111|2021|6|6|18|45|14|1|N
17|5|823|B|1|0|1|614|29|12|0|E0|0||110|17|27|3|5|14|5|91|8|26|42|0|0|0|0|0|0|0|0|0|0|11|249|2021|6|6|18|48|16|1|N
21|6|1596|C|2|0|1|734|115|11|0|E0|0||119|60|26|4|5|7|5|130|6|7|8|1|0|0|0|1|0|1|5|0|0|16|282|2021|6|6|18|47|23|1|N
21|12|1222|C|1|0|1|646|115|19|0|E0|0||112|78|37|6|6|20|10|113|2|4|2|2|2|0|0|0|0|0|2|0|0|13|297|2021|6|6|18|46|23|1|N
24|3|723|B|1|0|3|102|24|10|0|E0|0||110|16|21|0|2|1|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|43|2021|6|6|18|45|4|1|N
27|3|655|B|1|0|3|404|6|14|0|E0|0||95|2|5|20|6|2|5|128|5|6|2|0|0|0|0|0|0|0|0|0|1|8|190|2021|6|6|18|43|27|1|N
28|1|764|C|1|0|1|572|27|1|0|E0|0||13|106|29|1|3|3|4|77|2|3|3|0|0|0|0|0|0|0|1|0|0|7|239|2021|6|6|18|39|6|1|N
28|4|569|C|1|0|1|390|22|12|0|E0|0||43|58|16|1|2|4|7|78|1|0|0|0|0|0|0|0|0|1|2|0|0|1|171|2021|6|6|18|44|27|1|N
28|4|595|B|1|0|1|375|22|12|0|E0|0||48|44|22|1|1|4|5|96|1|0|8|0|0|0|0|0|0|0|0|0|0|1|183|2021|6|6|18|48|36|1|N
32|2|1053|B|1|0|1|299|36|8|0|E0|0||85|5|22|42|42|4|4|35|3|0|1|0|0|0|0|0|0|0|0|0|0|12|170|2021|6|6|18|36|7|1|N
32|3|1244|B|1|0|1|338|39|16|0|E0|0||66|8|18|10|61|1|3|41|0|1|0|0|0|0|0|0|0|0|0|0|0|3|146|2021|6|6|18|43|8|1|N
